incident_id,opened_at,resolved_at,priority,state,category,subcategory,assignment_group,assignee,channel,location,configuration_item,time_to_first_response_minutes,time_to_resolve_minutes,reopen_count,customer_satisfaction,sla_target_minutes,sla_breached
INC100917,2025-01-01 11:53:58,2025-01-01 12:08:58,P2,Closed,Network,Firewall,Payments,payments.xxged,Monitoring,Bangalore,Kubernetes-Cluster,13,15.0,0,4.0,240,False
INC100918,2025-07-02 08:15:52,2025-07-02 08:47:52,P2,Resolved,Hardware,Datacenter,Network,network.kybye,Monitoring,Pune,Email-Server,20,32.0,0,4.0,240,False
INC100919,2024-10-17 05:55:22,2024-10-17 06:26:22,P3,Resolved,Network,Latency,App Support,app.tzhsw,API,Chennai,DB-Prod,24,31.0,0,4.0,1440,False
INC100920,2025-05-23 06:06:01,2025-05-23 06:19:01,P3,Closed,Inquiry,Feedback,DevOps,devops.pihan,Portal,Mumbai,DB-Prod,14,13.0,0,5.0,1440,False
INC100921,2025-04-29 11:19:59,2025-04-29 11:35:59,P4,Resolved,Network,VPN,Payments,payments.bubag,Phone,Delhi,Email-Server,4,16.0,0,,2880,False
INC100922,2025-01-23 21:35:11,2025-01-23 21:50:11,P3,Closed,Inquiry,Other,DBA,dba.euszr,API,Mumbai,Analytics-ETL,0,15.0,0,4.0,1440,False
INC100923,2025-02-28 17:03:33,2025-02-28 17:18:33,P2,Resolved,Inquiry,Reporting,Mobile,mobile.czdui,Monitoring,Remote,VPN-Gateway,15,15.0,0,5.0,240,False
INC100924,2024-12-22 20:30:03,2024-12-22 20:54:03,P3,Resolved,Hardware,Server,Analytics,analytics.ctcva,Email,Hyderabad,Analytics-ETL,17,24.0,0,5.0,1440,False
INC100925,2025-05-04 04:09:59,2025-05-04 04:19:59,P3,Resolved,Hardware,Server,Mobile,mobile.jofyq,Portal,Hyderabad,Web-Frontend,5,10.0,1,4.0,1440,False
INC100926,2025-01-12 09:38:35,2025-01-12 09:57:35,P2,Closed,Access,Password,Payments,payments.uwodg,Phone,Chennai,Web-Frontend,22,19.0,0,4.0,240,False
INC100927,2025-03-03 00:59:51,2025-03-03 02:15:51,P4,Resolved,Software,Bug,App Support,app.yiylh,Email,Delhi,DB-Prod,10,76.0,1,4.0,2880,False
INC100928,2025-05-25 05:49:45,2025-05-25 06:52:45,P3,Resolved,Access,RBAC,DevOps,devops.sfyoq,Portal,Remote,Billing-Service,1,63.0,1,5.0,1440,False
INC100929,2024-09-18 21:04:27,2024-09-18 21:18:27,P4,Closed,Access,Provisioning,Service Desk,service.scaot,API,Mumbai,Web-Frontend,27,14.0,0,4.0,2880,False
INC100930,2025-06-24 08:45:23,2025-06-24 09:56:23,P3,Resolved,Network,VPN,Service Desk,service.dmoqz,API,Delhi,DB-Prod,26,71.0,1,4.0,1440,False
INC100931,2025-01-03 05:53:29,2025-01-03 05:59:29,P3,Resolved,Inquiry,Reporting,Payments,payments.jmbzf,Portal,Bangalore,Kubernetes-Cluster,5,6.0,1,4.0,1440,False
INC100932,2025-05-17 05:07:19,2025-05-17 08:58:19,P3,Resolved,Inquiry,Other,Security,security.szble,Phone,Pune,Cache-Redis,9,231.0,1,4.0,1440,False
INC100933,2024-11-15 23:14:01,2024-11-16 00:47:01,P4,Closed,Inquiry,Reporting,Infra,infra.vhpne,Portal,Mumbai,Cache-Redis,8,93.0,0,5.0,2880,False
INC100934,2025-01-06 19:00:11,2025-01-06 19:21:11,P1,Resolved,Software,Performance,Mobile,mobile.nsbwq,Email,Delhi,Payments-API,31,21.0,0,5.0,60,False
INC100935,2025-05-20 22:52:33,2025-05-20 23:36:33,P4,Resolved,Network,VPN,App Support,app.ramla,Email,Bangalore,Kubernetes-Cluster,14,44.0,1,4.0,2880,False
INC100936,2024-09-03 13:20:27,,P3,In Progress,Network,Firewall,Mobile,mobile.kzbrw,API,Bangalore,Cache-Redis,0,,0,4.0,1440,False
INC100937,2024-10-06 05:21:40,2024-10-06 05:55:40,P4,Resolved,Inquiry,How-to,DBA,dba.srwga,Portal,Remote,Analytics-ETL,23,34.0,0,4.0,2880,False
INC100938,2025-05-26 14:31:04,2025-05-26 14:59:04,P4,Closed,Access,SSO,Service Desk,service.gsqaa,API,Remote,Payments-API,2,28.0,0,4.0,2880,False
INC100939,2024-12-03 05:57:55,2024-12-03 06:13:55,P3,Closed,Software,Error,DevOps,devops.ydjll,Phone,Pune,DB-Prod,12,16.0,0,3.0,1440,False
INC100940,2024-11-18 06:07:59,2024-11-18 06:29:59,P4,Closed,Access,Provisioning,DBA,dba.bqylj,Email,Bangalore,Email-Server,7,22.0,0,5.0,2880,False
INC100941,2024-08-24 18:12:42,2024-08-24 18:33:42,P2,Closed,Hardware,Peripheral,DevOps,devops.tcreo,Monitoring,Chennai,Email-Server,9,21.0,1,4.0,240,False
INC100942,2025-01-07 15:15:01,2025-01-07 15:28:01,P4,Closed,Network,Outage,Mobile,mobile.rbndt,Monitoring,Bangalore,DB-Prod,24,13.0,1,4.0,2880,False
INC100943,2024-10-10 23:43:58,2024-10-10 23:59:58,P3,Resolved,Network,Firewall,App Support,app.ypmly,Portal,Delhi,Billing-Service,30,16.0,0,,1440,False
INC100944,2025-04-16 21:56:32,2025-04-16 22:06:32,P3,Closed,Access,RBAC,Service Desk,service.rixrk,Portal,Remote,DB-Prod,2,10.0,0,5.0,1440,False
INC100945,2025-06-29 11:13:12,2025-06-29 12:18:12,P4,Resolved,Software,Performance,Mobile,mobile.fdicu,Monitoring,Chennai,VPN-Gateway,21,65.0,0,,2880,False
INC100946,2025-04-16 14:28:48,2025-04-16 14:43:48,P4,Resolved,Network,Outage,Service Desk,service.lpxwu,Portal,Remote,Email-Server,7,15.0,0,5.0,2880,False
INC100947,2025-04-22 09:35:48,2025-04-22 09:47:48,P3,Closed,Access,RBAC,Payments,payments.ngcug,Email,Remote,Cache-Redis,7,12.0,1,4.0,1440,False
INC100948,2024-10-22 09:01:07,2024-10-22 10:05:07,P4,Resolved,Software,Error,Analytics,analytics.itvek,Phone,Remote,Search-Cluster,19,64.0,0,,2880,False
INC100949,2024-10-18 14:46:36,2024-10-18 15:30:36,P3,Closed,Access,RBAC,Analytics,analytics.hkhqs,Phone,Bangalore,Payments-API,4,44.0,0,,1440,False
INC100950,2025-04-26 17:20:27,2025-04-26 18:23:27,P3,Resolved,Software,Error,DevOps,devops.ccrwk,API,Hyderabad,Billing-Service,19,63.0,0,,1440,False
INC100951,2025-05-11 02:05:35,2025-05-11 03:13:35,P4,Closed,Inquiry,Reporting,Mobile,mobile.frerz,Email,Bangalore,Web-Frontend,22,68.0,0,4.0,2880,False
INC100952,2025-07-01 12:03:40,2025-07-01 14:39:40,P3,Resolved,Software,Bug,Network,network.hlmlf,Portal,Remote,Kubernetes-Cluster,10,156.0,0,4.0,1440,False
INC100953,2024-09-06 12:33:16,2024-09-06 13:02:16,P3,Closed,Hardware,Server,Service Desk,service.yfyik,Portal,Chennai,Billing-Service,28,29.0,0,5.0,1440,False
INC100954,2025-04-08 12:06:05,2025-04-08 12:16:05,P4,Closed,Inquiry,Reporting,Service Desk,service.tkxgk,API,Bangalore,Web-Frontend,2,10.0,1,4.0,2880,False
INC100955,2025-06-07 16:30:26,2025-06-07 17:11:26,P2,Resolved,Access,RBAC,Network,network.amngx,API,Remote,Billing-Service,28,41.0,0,4.0,240,False
INC100956,2024-12-07 14:13:16,2024-12-07 14:32:16,P4,Resolved,Inquiry,Reporting,Security,security.huneo,Portal,Remote,Search-Cluster,4,19.0,0,5.0,2880,False
INC100957,2025-01-16 17:06:13,2025-01-16 17:21:13,P3,Resolved,Inquiry,Other,Mobile,mobile.xgygg,Portal,Bangalore,Billing-Service,41,15.0,1,4.0,1440,False
INC100958,2025-03-30 01:41:37,2025-03-30 02:16:37,P1,Resolved,Access,RBAC,Network,network.wtkbb,Email,Bangalore,Cache-Redis,10,35.0,0,4.0,60,False
INC100959,2024-12-25 01:57:06,2024-12-25 03:03:06,P2,Closed,Access,RBAC,Analytics,analytics.iwasp,API,Chennai,DB-Prod,3,66.0,0,3.0,240,False
INC100960,2025-07-31 10:57:03,2025-07-31 11:13:03,P3,Closed,Hardware,Peripheral,Service Desk,service.nlesd,Email,Bangalore,VPN-Gateway,12,16.0,0,3.0,1440,False
INC100961,2025-01-17 00:01:08,2025-01-17 01:32:08,P4,Resolved,Access,Password,Analytics,analytics.wcngr,Portal,Pune,Payments-API,4,91.0,0,4.0,2880,False
INC100962,2025-03-07 20:08:14,2025-03-07 20:23:14,P1,Closed,Network,Outage,Mobile,mobile.gohkg,Monitoring,Delhi,Email-Server,18,15.0,1,4.0,60,False
INC100963,2025-04-30 05:18:16,,P1,In Progress,Network,Latency,App Support,app.ddhxj,Monitoring,Pune,Web-Frontend,28,,1,5.0,60,False
INC100964,2025-03-14 19:34:25,2025-03-14 20:19:25,P4,Resolved,Hardware,Datacenter,App Support,app.fklqk,Portal,Chennai,Payments-API,5,45.0,1,5.0,2880,False
INC100965,2025-04-05 19:56:57,2025-04-05 20:20:57,P2,Closed,Software,Performance,DevOps,devops.nedoc,API,Hyderabad,Billing-Service,20,24.0,0,4.0,240,False
INC100966,2025-01-17 04:01:59,2025-01-17 04:08:59,P4,Closed,Software,Performance,Analytics,analytics.ncheg,Monitoring,Pune,DB-Prod,0,7.0,0,5.0,2880,False
INC100967,2024-11-09 14:13:49,2024-11-09 15:22:49,P3,Resolved,Network,Firewall,Analytics,analytics.xmzoi,API,Remote,Payments-API,25,69.0,0,4.0,1440,False
INC100968,2025-07-17 12:09:21,2025-07-17 12:29:21,P4,Resolved,Access,RBAC,Analytics,analytics.krbie,Monitoring,Delhi,DB-Prod,19,20.0,0,4.0,2880,False
INC100969,2025-04-10 06:40:58,,P3,In Progress,Hardware,Laptop,Security,security.erirm,API,Mumbai,Web-Frontend,25,,0,4.0,1440,False
INC100970,2025-06-21 00:35:56,2025-06-21 00:47:56,P4,Closed,Software,Error,Analytics,analytics.twywl,Monitoring,Delhi,Cache-Redis,13,12.0,0,5.0,2880,False
INC100971,2024-09-26 08:44:52,2024-09-26 08:57:52,P4,Closed,Software,Deployment,App Support,app.ipeuq,API,Pune,Cache-Redis,10,13.0,0,3.0,2880,False
INC100972,2025-01-11 15:00:06,2025-01-11 16:06:06,P3,Closed,Inquiry,Other,Security,security.qlhis,Email,Mumbai,DB-Prod,23,66.0,0,4.0,1440,False
INC100973,2025-04-24 19:20:23,2025-04-24 20:03:23,P2,Resolved,Network,VPN,DevOps,devops.oybfe,API,Chennai,DB-Prod,1,43.0,0,4.0,240,False
INC100974,2024-10-30 17:51:28,2024-10-30 18:14:28,P4,Resolved,Access,Provisioning,Payments,payments.uzcoh,Email,Delhi,VPN-Gateway,2,23.0,0,4.0,2880,False
INC100975,2025-03-14 00:46:45,2025-03-14 01:29:45,P3,Resolved,Hardware,Laptop,DBA,dba.hnctm,Email,Hyderabad,Kubernetes-Cluster,14,43.0,0,4.0,1440,False
INC100976,2025-06-06 14:12:16,2025-06-06 14:27:16,P1,Resolved,Software,Error,DevOps,devops.cgzes,Portal,Mumbai,VPN-Gateway,11,15.0,0,4.0,60,False
INC100977,2025-02-24 06:37:05,2025-02-24 07:13:05,P1,Closed,Inquiry,How-to,Infra,infra.xfqhm,Email,Mumbai,Payments-API,20,36.0,0,5.0,60,False
INC100978,2025-01-10 05:10:55,2025-01-10 05:46:55,P4,Closed,Network,Outage,Security,security.ujmvy,Phone,Delhi,Analytics-ETL,25,36.0,1,5.0,2880,False
INC100979,2024-10-03 06:55:42,2024-10-03 07:19:42,P3,Closed,Network,VPN,App Support,app.opqgr,Email,Pune,VPN-Gateway,20,24.0,0,5.0,1440,False
INC100980,2024-11-25 09:30:24,2024-11-25 09:46:24,P3,Closed,Hardware,Datacenter,App Support,app.rxhue,API,Mumbai,Payments-API,25,16.0,0,4.0,1440,False
INC100981,2024-11-13 10:40:10,2024-11-13 11:15:10,P3,Resolved,Software,Deployment,Mobile,mobile.xvitp,Email,Chennai,Email-Server,18,35.0,0,4.0,1440,False
INC100982,2024-09-06 22:12:36,2024-09-06 22:43:36,P4,Resolved,Hardware,Datacenter,Service Desk,service.jlgbk,API,Delhi,Payments-API,19,31.0,0,4.0,2880,False
INC100983,2025-06-07 20:04:14,2025-06-07 20:26:14,P4,Resolved,Hardware,Laptop,Analytics,analytics.dsmef,API,Chennai,Payments-API,13,22.0,0,4.0,2880,False
INC100984,2024-12-14 12:53:44,2024-12-14 13:07:44,P4,Closed,Inquiry,Other,App Support,app.wbxxc,Phone,Delhi,DB-Prod,19,14.0,0,4.0,2880,False
INC100985,2024-10-15 21:10:45,2024-10-15 21:43:45,P2,Closed,Network,Firewall,Analytics,analytics.tsfjj,Email,Chennai,Search-Cluster,16,33.0,0,4.0,240,False
INC100986,2024-10-09 15:50:18,2024-10-09 16:12:18,P4,Resolved,Access,RBAC,Network,network.txiej,Email,Pune,Billing-Service,18,22.0,0,5.0,2880,False
INC100987,2025-06-22 06:43:38,2025-06-22 06:57:38,P3,Resolved,Network,Outage,Service Desk,service.nlttw,Monitoring,Delhi,DB-Prod,13,14.0,0,,1440,False
INC100988,2025-07-12 03:59:44,2025-07-12 04:33:44,P3,Resolved,Network,Latency,Network,network.ykmzz,Monitoring,Remote,DB-Prod,23,34.0,0,4.0,1440,False
INC100989,2024-12-15 20:49:16,2024-12-15 22:48:16,P3,Resolved,Inquiry,Reporting,Analytics,analytics.xsyei,Portal,Hyderabad,Search-Cluster,7,119.0,0,5.0,1440,False
INC100990,2024-10-08 07:09:20,2024-10-08 07:33:20,P1,Resolved,Access,Provisioning,Security,security.cnxyr,API,Pune,Search-Cluster,14,24.0,0,5.0,60,False
INC100991,2025-05-22 23:29:44,2025-05-23 01:18:44,P4,Resolved,Software,Bug,Infra,infra.ihhdl,Phone,Chennai,Billing-Service,28,109.0,0,3.0,2880,False
INC100992,2024-09-25 15:08:18,,P2,New,Access,Provisioning,Service Desk,service.bfxfp,Monitoring,Delhi,Analytics-ETL,5,,0,4.0,240,False
INC100993,2024-10-09 16:19:10,2024-10-09 16:34:10,P4,Closed,Software,Bug,Security,security.hbztq,Email,Pune,Email-Server,6,15.0,1,4.0,2880,False
INC100994,2025-06-06 06:37:08,2025-06-06 07:10:08,P4,Resolved,Access,Password,App Support,app.qrvjk,Portal,Chennai,VPN-Gateway,18,33.0,0,4.0,2880,False
INC100995,2024-11-10 21:51:43,2024-11-11 00:49:43,P4,Resolved,Hardware,Server,Infra,infra.oyqdy,Phone,Bangalore,Payments-API,12,178.0,0,3.0,2880,False
INC100996,2025-04-26 20:46:46,2025-04-26 21:16:46,P2,Resolved,Access,Provisioning,Payments,payments.yvnie,Email,Bangalore,VPN-Gateway,25,30.0,0,5.0,240,False
INC100997,2025-05-11 19:39:49,2025-05-11 20:13:49,P3,Resolved,Inquiry,How-to,App Support,app.lqhhb,Email,Mumbai,Cache-Redis,13,34.0,0,4.0,1440,False
INC100998,2025-03-16 11:58:19,2025-03-16 12:06:19,P4,Resolved,Software,Performance,DBA,dba.bwnvr,API,Hyderabad,Web-Frontend,8,8.0,0,5.0,2880,False
INC100999,2024-09-07 22:25:20,2024-09-07 22:46:20,P3,Resolved,Network,Firewall,DevOps,devops.puncs,API,Bangalore,Analytics-ETL,14,21.0,0,4.0,1440,False
